"","x_idx_a","x_idx_b","p-value"
"1498",19,22,0
"1499",20,22,0
"1500",21,22,0
"1501",25,22,0
"1502",26,22,0
"1503",27,22,0
"1504",30,22,0
"1505",32,22,0
"1506",33,22,0
"1507",34,22,0
"1508",35,22,0
"1509",38,22,0
"1510",39,22,0
"1511",42,22,0
"1512",43,22,0
"1513",44,22,0
"1514",45,22,0
"1515",46,22,0
"1516",47,22,0
"1517",48,22,0
"1518",49,22,0
"1519",50,22,0
"1520",56,22,0
"1521",58,22,0
"1522",60,22,0
"1523",62,22,0
"1524",68,22,0
"1525",74,22,0
"1526",77,22,0
"1527",78,22,0
"1528",81,22,0
"1529",85,22,0
"1530",165,22,0
"1531",3,23,0
"1532",4,23,0
"1533",5,23,0
"1534",6,23,0
"1535",7,23,0
"1536",8,23,0
"1537",9,23,0
"1538",10,23,0
"1539",11,23,0
"1540",12,23,0
"1541",16,23,0
"1542",17,23,0
"1543",19,23,0
"1544",21,23,0
"1545",24,23,0
"1546",25,23,0
"1547",27,23,0
"1548",28,23,0
"1549",29,23,0
"1550",30,23,0
"1551",31,23,0
"1552",32,23,0
"1553",35,23,0
"1554",39,23,0
"1555",40,23,0
"1556",45,23,0
"1557",51,23,0
"1558",52,23,0
"1559",53,23,0
"1560",54,23,0
"1561",58,23,0
"1562",60,23,0
"1563",62,23,0
"1564",63,23,0
"1565",64,23,0
"1566",65,23,0
"1567",66,23,0
"1568",67,23,0
"1569",68,23,0
"1570",69,23,0
"1571",70,23,0
"1572",74,23,0
"1573",76,23,0
"1574",78,23,0
"1575",80,23,0
"1576",81,23,0
"1577",134,23,0
"1578",136,23,0
"1579",138,23,0
"1580",140,23,0
"1581",144,23,0
"1582",146,23,0
"1583",147,23,0
"1584",148,23,0
"1585",150,23,0
"1586",152,23,0
"1587",153,23,0
"1588",154,23,0
"1589",155,23,0
"1590",156,23,0
"1591",157,23,0
"1592",158,23,0
"1593",160,23,0
"1594",162,23,0
"1595",165,23,0
"1596",3,24,0
"1597",5,24,0
"1598",11,24,0
"1599",12,24,0
"1600",14,24,0
"1601",15,24,0
"1602",16,24,0
"1603",17,24,0
"1604",18,24,0
"1605",19,24,0
"1606",21,24,0
"1607",23,24,0
"1608",25,24,0
"1609",26,24,0
"1610",27,24,0
"1611",29,24,0
"1612",30,24,0
"1613",31,24,0
"1614",33,24,0
"1615",34,24,0
"1616",35,24,0
"1617",36,24,0
"1618",40,24,0
"1619",43,24,0
"1620",44,24,0
"1621",45,24,0
"1622",47,24,0
"1623",48,24,0
"1624",51,24,0
"1625",53,24,0
"1626",54,24,0
"1627",55,24,0
"1628",60,24,0
"1629",61,24,0
"1630",63,24,0
"1631",65,24,0
"1632",67,24,0
"1633",69,24,0
"1634",74,24,0
"1635",75,24,0
"1636",81,24,0
"1637",84,24,0
"1638",92,24,0
"1639",102,24,0
"1640",133,24,0
"1641",134,24,0
"1642",135,24,0
"1643",136,24,0
"1644",137,24,0
"1645",143,24,0
"1646",146,24,0
"1647",147,24,0
"1648",153,24,0
"1649",155,24,0
"1650",157,24,0
"1651",3,25,0
"1652",4,25,0
"1653",5,25,0
"1654",14,25,0
"1655",15,25,0
"1656",17,25,0
"1657",18,25,0
"1658",19,25,0
"1659",20,25,0
"1660",21,25,0
"1661",22,25,0
"1662",23,25,0
"1663",24,25,0
"1664",26,25,0
"1665",27,25,0
"1666",28,25,0
"1667",30,25,0
"1668",31,25,0
"1669",32,25,0
"1670",33,25,0
"1671",34,25,0
"1672",35,25,0
"1673",36,25,0
"1674",37,25,0
"1675",40,25,0
"1676",41,25,0
"1677",43,25,0
"1678",44,25,0
"1679",45,25,0
"1680",47,25,0
"1681",48,25,0
"1682",165,25,0
"1683",1,26,0
"1684",4,26,0
"1685",5,26,0
"1686",6,26,0
"1687",7,26,0
"1688",11,26,0
"1689",12,26,0
"1690",14,26,0
"1691",15,26,0
"1692",16,26,0
"1693",17,26,0
"1694",18,26,0
"1695",19,26,0
"1696",20,26,0
"1697",21,26,0
"1698",22,26,0
"1699",24,26,0
"1700",25,26,0
"1701",27,26,0
"1702",28,26,0
"1703",29,26,0
"1704",31,26,0
"1705",33,26,0
"1706",34,26,0
"1707",35,26,0
"1708",36,26,0
"1709",37,26,0
"1710",38,26,0
"1711",41,26,0
"1712",42,26,0
"1713",43,26,0
"1714",44,26,0
"1715",45,26,0
"1716",46,26,0
"1717",47,26,0
"1718",48,26,0
"1719",50,26,0
"1720",55,26,0
"1721",56,26,0
"1722",57,26,0
"1723",77,26,0
"1724",79,26,0
"1725",80,26,0
"1726",81,26,0
"1727",83,26,0
"1728",85,26,0
"1729",86,26,0
"1730",165,26,0
"1731",1,27,0
"1732",3,27,0
"1733",8,27,0
"1734",11,27,0
"1735",12,27,0
"1736",15,27,0
"1737",16,27,0
"1738",17,27,0
"1739",20,27,0
"1740",21,27,0
"1741",22,27,0
"1742",23,27,0
"1743",24,27,0
"1744",25,27,0
"1745",26,27,0
"1746",30,27,0
"1747",31,27,0
"1748",32,27,0
"1749",33,27,0
"1750",34,27,0
"1751",35,27,0
"1752",39,27,0
"1753",40,27,0
"1754",42,27,0
"1755",43,27,0
"1756",44,27,0
"1757",45,27,0
"1758",46,27,0
"1759",50,27,0
"1760",54,27,0
"1761",55,27,0
"1762",60,27,0
"1763",64,27,0
"1764",74,27,0
"1765",76,27,0
"1766",77,27,0
"1767",78,27,0
"1768",81,27,0
"1769",138,27,0
"1770",144,27,0
"1771",146,27,0
"1772",148,27,0
"1773",150,27,0
"1774",152,27,0
"1775",162,27,0
"1776",17,28,0
"1777",20,28,0
"1778",21,28,0
"1779",23,28,0
"1780",25,28,0
"1781",26,28,0
"1782",29,28,0
"1783",34,28,0
"1784",38,28,0
"1785",41,28,0
"1786",42,28,0
"1787",17,29,0
"1788",20,29,0
"1789",21,29,0
"1790",23,29,0
"1791",24,29,0
"1792",26,29,0
"1793",28,29,0
"1794",31,29,0
"1795",34,29,0
"1796",36,29,0
"1797",38,29,0
"1798",41,29,0
"1799",42,29,0
"1800",3,30,0
"1801",4,30,0
"1802",5,30,0
"1803",6,30,0
"1804",7,30,0
"1805",8,30,0
"1806",9,30,0
"1807",10,30,0
"1808",11,30,0
"1809",12,30,0
"1810",16,30,0
"1811",17,30,0
"1812",18,30,0
"1813",21,30,0
"1814",22,30,0
"1815",23,30,0
"1816",24,30,0
"1817",25,30,0
"1818",27,30,0
"1819",31,30,0
"1820",32,30,0
"1821",33,30,0
"1822",35,30,0
"1823",39,30,0
"1824",40,30,0
"1825",42,30,0
"1826",43,30,0
"1827",45,30,0
"1828",50,30,0
"1829",51,30,0
"1830",52,30,0
"1831",53,30,0
"1832",54,30,0
"1833",58,30,0
"1834",60,30,0
"1835",62,30,0
"1836",64,30,0
"1837",65,30,0
"1838",66,30,0
"1839",67,30,0
"1840",68,30,0
"1841",69,30,0
"1842",70,30,0
"1843",74,30,0
"1844",76,30,0
"1845",78,30,0
"1846",80,30,0
"1847",81,30,0
"1848",134,30,0
"1849",136,30,0
"1850",138,30,0
"1851",140,30,0
"1852",144,30,0
"1853",146,30,0
"1854",148,30,0
"1855",150,30,0
"1856",152,30,0
"1857",154,30,0
"1858",156,30,0
"1859",158,30,0
"1860",160,30,0
"1861",162,30,0
"1862",3,31,0
"1863",8,31,0
"1864",9,31,0
"1865",11,31,0
"1866",12,31,0
"1867",14,31,0
"1868",15,31,0
"1869",16,31,0
"1870",17,31,0
"1871",19,31,0
"1872",21,31,0
"1873",23,31,0
"1874",24,31,0
"1875",25,31,0
"1876",26,31,0
"1877",27,31,0
"1878",29,31,0
"1879",30,31,0
"1880",32,31,0
"1881",33,31,0
"1882",34,31,0
"1883",35,31,0
"1884",39,31,0
"1885",40,31,0
"1886",43,31,0
"1887",44,31,0
"1888",45,31,0
"1889",47,31,0
"1890",48,31,0
"1891",49,31,0
"1892",50,31,0
"1893",51,31,0
"1894",52,31,0
"1895",53,31,0
"1896",54,31,0
"1897",55,31,0
"1898",58,31,0
"1899",60,31,0
"1900",62,31,0
"1901",63,31,0
"1902",64,31,0
"1903",65,31,0
"1904",66,31,0
"1905",67,31,0
"1906",68,31,0
"1907",69,31,0
"1908",70,31,0
"1909",72,31,0
"1910",74,31,0
"1911",76,31,0
"1912",78,31,0
"1913",79,31,0
"1914",81,31,0
"1915",83,31,0
"1916",84,31,0
"1917",85,31,0
"1918",86,31,0
"1919",92,31,0
"1920",102,31,0
"1921",133,31,0
"1922",134,31,0
"1923",136,31,0
"1924",138,31,0
"1925",143,31,0
"1926",144,31,0
"1927",146,31,0
"1928",147,31,0
"1929",148,31,0
"1930",150,31,0
"1931",152,31,0
"1932",153,31,0
"1933",154,31,0
"1934",155,31,0
"1935",156,31,0
"1936",157,31,0
"1937",160,31,0
"1938",162,31,0
"1939",3,32,0
"1940",15,32,0
"1941",17,32,0
"1942",20,32,0
"1943",21,32,0
"1944",22,32,0
"1945",23,32,0
"1946",25,32,0
"1947",27,32,0
"1948",30,32,0
"1949",31,32,0
"1950",33,32,0
"1951",36,32,0
"1952",39,32,0
"1953",40,32,0
"1954",41,32,0
"1955",42,32,0
"1956",43,32,0
"1957",78,32,0
"1958",4,33,0
"1959",5,33,0
"1960",11,33,0
"1961",12,33,0
"1962",14,33,0
"1963",15,33,0
"1964",17,33,0
"1965",18,33,0
"1966",20,33,0
"1967",21,33,0
"1968",22,33,0
"1969",24,33,0
"1970",25,33,0
"1971",26,33,0
"1972",27,33,0
"1973",30,33,0
"1974",31,33,0
"1975",32,33,0
"1976",34,33,0
"1977",36,33,0
"1978",39,33,0
"1979",40,33,0
"1980",42,33,0
"1981",43,33,0
"1982",44,33,0
"1983",46,33,0
"1984",47,33,0
"1985",48,33,0
"1986",81,33,0
"1987",85,33,0
"1988",165,33,0
"1989",1,34,0
"1990",4,34,0
"1991",5,34,0
"1992",6,34,0
"1993",7,34,0
"1994",11,34,0
"1995",12,34,0
"1996",14,34,0
"1997",15,34,0
"1998",17,34,0
"1999",18,34,0
"2000",20,34,0
"2001",21,34,0
"2002",22,34,0
"2003",24,34,0
"2004",25,34,0
"2005",26,34,0
"2006",27,34,0
"2007",28,34,0
"2008",29,34,0
"2009",31,34,0
"2010",33,34,0
"2011",35,34,0
"2012",36,34,0
"2013",43,34,0
"2014",44,34,0
"2015",45,34,0
"2016",46,34,0
"2017",47,34,0
"2018",48,34,0
"2019",55,34,0
"2020",56,34,0
"2021",77,34,0
"2022",80,34,0
"2023",81,34,0
"2024",165,34,0
"2025",1,35,0
"2026",3,35,0
"2027",8,35,0
"2028",11,35,0
"2029",12,35,0
"2030",15,35,0
"2031",16,35,0
"2032",17,35,0
"2033",20,35,0
"2034",21,35,0
"2035",22,35,0
"2036",23,35,0
"2037",24,35,0
"2038",25,35,0
"2039",26,35,0
"2040",27,35,0
"2041",30,35,0
"2042",31,35,0
"2043",34,35,0
"2044",39,35,0
"2045",40,35,0
"2046",43,35,0
"2047",44,35,0
"2048",45,35,0
"2049",48,35,0
"2050",50,35,0
"2051",54,35,0
"2052",55,35,0
"2053",60,35,0
"2054",74,35,0
"2055",76,35,0
"2056",77,35,0
"2057",78,35,0
"2058",81,35,0
"2059",144,35,0
"2060",146,35,0
"2061",148,35,0
"2062",150,35,0
"2063",162,35,0
"2064",17,36,0
"2065",18,36,0
"2066",20,36,0
"2067",21,36,0
"2068",24,36,0
"2069",25,36,0
"2070",26,36,0
"2071",29,36,0
"2072",32,36,0
"2073",33,36,0
"2074",34,36,0
"2075",37,36,0
"2076",43,36,0
"2077",44,36,0
"2078",17,37,0
"2079",20,37,0
"2080",25,37,0
"2081",26,37,0
"2082",36,37,0
"2083",38,37,0
"2084",41,37,0
"2085",17,38,0
"2086",20,38,0
"2087",22,38,0
"2088",26,38,0
"2089",28,38,0
"2090",29,38,0
"2091",37,38,0
"2092",41,38,0
"2093",3,39,0
"2094",4,39,0
"2095",5,39,0
"2096",6,39,0
"2097",7,39,0
"2098",8,39,0
"2099",9,39,0
"2100",10,39,0
"2101",11,39,0
"2102",12,39,0
"2103",16,39,0
"2104",17,39,0
"2105",18,39,0
"2106",19,39,0
"2107",21,39,0
"2108",22,39,0
"2109",23,39,0
"2110",27,39,0
"2111",30,39,0
"2112",31,39,0
"2113",32,39,0
"2114",33,39,0
"2115",35,39,0
"2116",40,39,0
"2117",43,39,0
"2118",45,39,0
"2119",50,39,0
"2120",51,39,0
"2121",52,39,0
"2122",53,39,0
"2123",54,39,0
"2124",57,39,0
"2125",58,39,0
"2126",60,39,0
"2127",62,39,0
"2128",64,39,0
"2129",65,39,0
"2130",66,39,0
"2131",68,39,0
"2132",70,39,0
"2133",71,39,0
"2134",74,39,0
"2135",76,39,0
"2136",78,39,0
"2137",80,39,0
"2138",81,39,0
"2139",134,39,0
"2140",136,39,0
"2141",138,39,0
"2142",140,39,0
"2143",144,39,0
"2144",146,39,0
"2145",148,39,0
"2146",150,39,0
"2147",152,39,0
"2148",154,39,0
"2149",156,39,0
"2150",158,39,0
"2151",160,39,0
"2152",162,39,0
"2153",1,40,0
"2154",3,40,0
"2155",8,40,0
"2156",9,40,0
"2157",10,40,0
"2158",11,40,0
"2159",12,40,0
"2160",14,40,0
"2161",15,40,0
"2162",16,40,0
"2163",17,40,0
"2164",21,40,0
"2165",23,40,0
"2166",24,40,0
"2167",25,40,0
"2168",27,40,0
"2169",30,40,0
"2170",31,40,0
"2171",32,40,0
"2172",33,40,0
"2173",35,40,0
"2174",39,40,0
"2175",43,40,0
"2176",44,40,0
"2177",45,40,0
"2178",46,40,0
"2179",47,40,0
"2180",48,40,0
"2181",49,40,0
"2182",50,40,0
"2183",51,40,0
"2184",52,40,0
"2185",53,40,0
"2186",54,40,0
"2187",55,40,0
"2188",58,40,0
"2189",59,40,0
"2190",60,40,0
"2191",62,40,0
"2192",63,40,0
"2193",64,40,0
"2194",65,40,0
"2195",66,40,0
"2196",67,40,0
"2197",68,40,0
"2198",69,40,0
"2199",70,40,0
"2200",72,40,0
"2201",74,40,0
"2202",76,40,0
"2203",77,40,0
"2204",78,40,0
"2205",79,40,0
"2206",81,40,0
"2207",83,40,0
"2208",84,40,0
"2209",85,40,0
"2210",86,40,0
"2211",92,40,0
"2212",102,40,0
"2213",133,40,0
"2214",134,40,0
"2215",136,40,0
"2216",138,40,0
"2217",140,40,0
"2218",141,40,0
"2219",143,40,0
"2220",144,40,0
"2221",146,40,0
"2222",147,40,0
"2223",148,40,0
"2224",150,40,0
"2225",152,40,0
"2226",153,40,0
"2227",154,40,0
"2228",155,40,0
"2229",156,40,0
"2230",157,40,0
"2231",158,40,0
"2232",160,40,0
"2233",162,40,0
"2234",17,41,0
"2235",20,41,0
"2236",25,41,0
"2237",26,41,0
"2238",28,41,0
"2239",29,41,0
"2240",32,41,0
"2241",37,41,0
"2242",38,41,0
"2243",42,41,0
"2244",15,42,0
"2245",17,42,0
"2246",20,42,0
"2247",21,42,0
"2248",22,42,0
"2249",26,42,0
"2250",27,42,0
"2251",28,42,0
"2252",29,42,0
"2253",30,42,0
"2254",32,42,0
"2255",33,42,0
"2256",41,42,0
"2257",43,42,0
"2258",165,42,0
"2259",5,43,0
"2260",11,43,0
"2261",14,43,0
"2262",15,43,0
"2263",17,43,0
"2264",18,43,0
"2265",20,43,0
"2266",21,43,0
"2267",22,43,0
"2268",24,43,0
"2269",25,43,0
"2270",26,43,0
"2271",27,43,0
"2272",30,43,0
"2273",31,43,0
"2274",32,43,0
"2275",33,43,0
"2276",34,43,0
"2277",35,43,0
"2278",36,43,0
"2279",39,43,0
"2280",40,43,0
"2281",42,43,0
"2282",44,43,0
"2283",45,43,0
"2284",46,43,0
"2285",47,43,0
"2286",48,43,0
"2287",56,43,0
"2288",81,43,0
"2289",165,43,0
"2290",1,44,0
"2291",4,44,0
"2292",5,44,0
"2293",6,44,0
"2294",7,44,0
"2295",11,44,0
"2296",12,44,0
"2297",14,44,0
"2298",15,44,0
"2299",17,44,0
"2300",18,44,0
"2301",20,44,0
"2302",21,44,0
"2303",22,44,0
"2304",24,44,0
"2305",25,44,0
"2306",26,44,0
"2307",27,44,0
"2308",31,44,0
"2309",33,44,0
"2310",34,44,0
"2311",35,44,0
"2312",36,44,0
"2313",40,44,0
"2314",43,44,0
"2315",45,44,0
"2316",47,44,0
"2317",48,44,0
"2318",55,44,0
"2319",56,44,0
"2320",77,44,0
"2321",80,44,0
"2322",81,44,0
"2323",85,44,0
"2324",165,44,0
"2325",1,45,0
"2326",3,45,0
"2327",8,45,0
"2328",11,45,0
"2329",12,45,0
"2330",15,45,0
"2331",16,45,0
"2332",17,45,0
"2333",21,45,0
"2334",22,45,0
"2335",23,45,0
"2336",24,45,0
"2337",25,45,0
"2338",26,45,0
"2339",27,45,0
"2340",30,45,0
"2341",31,45,0
"2342",34,45,0
"2343",35,45,0
"2344",39,45,0
"2345",40,45,0
"2346",43,45,0
"2347",44,45,0
"2348",50,45,0
"2349",54,45,0
"2350",60,45,0
"2351",74,45,0
"2352",76,45,0
"2353",77,45,0
"2354",78,45,0
"2355",81,45,0
"2356",144,45,0
"2357",146,45,0
"2358",148,45,0
"2359",150,45,0
"2360",152,45,0
"2361",162,45,0
"2362",1,46,0
"2363",5,46,0
"2364",6,46,0
"2365",7,46,0
"2366",8,46,0
"2367",9,46,0
"2368",10,46,0
"2369",11,46,0
"2370",12,46,0
"2371",14,46,0
"2372",15,46,0
"2373",18,46,0
"2374",21,46,0
"2375",22,46,0
"2376",26,46,0
"2377",27,46,0
"2378",33,46,0
"2379",34,46,0
"2380",40,46,0
"2381",43,46,0
"2382",47,46,0
"2383",48,46,0
"2384",49,46,0
"2385",50,46,0
"2386",51,46,0
"2387",53,46,0
"2388",54,46,0
"2389",55,46,0
"2390",56,46,0
"2391",59,46,0
"2392",60,46,0
"2393",61,46,0
"2394",63,46,0
"2395",64,46,0
"2396",65,46,0
"2397",66,46,0
"2398",67,46,0
"2399",68,46,0
"2400",69,46,0
"2401",73,46,0
"2402",74,46,0
"2403",75,46,0
"2404",76,46,0
"2405",77,46,0
"2406",79,46,0
"2407",80,46,0
"2408",81,46,0
"2409",83,46,0
"2410",84,46,0
"2411",85,46,0
"2412",86,46,0
"2413",87,46,0
"2414",93,46,0
"2415",94,46,0
"2416",95,46,0
"2417",96,46,0
"2418",97,46,0
"2419",98,46,0
"2420",99,46,0
"2421",101,46,0
"2422",102,46,0
"2423",106,46,0
"2424",132,46,0
"2425",135,46,0
"2426",136,46,0
"2427",137,46,0
"2428",138,46,0
"2429",143,46,0
"2430",147,46,0
"2431",148,46,0
"2432",153,46,0
"2433",154,46,0
"2434",155,46,0
"2435",156,46,0
"2436",157,46,0
"2437",165,46,0
"2438",1,47,0
"2439",4,47,0
"2440",5,47,0
"2441",6,47,0
"2442",7,47,0
"2443",8,47,0
"2444",9,47,0
"2445",10,47,0
"2446",11,47,0
"2447",12,47,0
"2448",14,47,0
"2449",15,47,0
"2450",16,47,0
"2451",18,47,0
"2452",19,47,0
"2453",20,47,0
"2454",22,47,0
"2455",24,47,0
"2456",25,47,0
"2457",26,47,0
"2458",31,47,0
"2459",33,47,0
"2460",34,47,0
"2461",40,47,0
"2462",43,47,0
"2463",44,47,0
"2464",46,47,0
"2465",48,47,0
"2466",49,47,0
"2467",50,47,0
"2468",51,47,0
"2469",53,47,0
"2470",55,47,0
"2471",56,47,0
"2472",57,47,0
"2473",59,47,0
"2474",60,47,0
"2475",61,47,0
"2476",63,47,0
"2477",65,47,0
"2478",67,47,0
"2479",69,47,0
"2480",71,47,0
"2481",72,47,0
"2482",73,47,0
"2483",74,47,0
"2484",75,47,0
"2485",77,47,0
"2486",79,47,0
"2487",80,47,0
"2488",81,47,0
"2489",82,47,0
"2490",83,47,0
"2491",84,47,0
"2492",85,47,0
"2493",86,47,0
"2494",87,47,0
"2495",91,47,0
"2496",92,47,0
"2497",93,47,0
"2498",94,47,0
"2499",98,47,0
"2500",99,47,0
"2501",101,47,0
"2502",102,47,0
"2503",133,47,0
"2504",134,47,0
"2505",135,47,0
"2506",136,47,0
"2507",137,47,0
"2508",139,47,0
"2509",141,47,0
"2510",143,47,0
"2511",145,47,0
"2512",147,47,0
"2513",149,47,0
"2514",151,47,0
"2515",153,47,0
"2516",154,47,0
"2517",155,47,0
"2518",156,47,0
"2519",157,47,0
"2520",159,47,0
"2521",161,47,0
"2522",165,47,0
"2523",1,48,0
"2524",4,48,0
"2525",5,48,0
"2526",6,48,0
"2527",7,48,0
"2528",8,48,0
"2529",9,48,0
"2530",10,48,0
"2531",11,48,0
"2532",12,48,0
"2533",14,48,0
"2534",15,48,0
"2535",16,48,0
"2536",18,48,0
"2537",20,48,0
"2538",21,48,0
"2539",22,48,0
"2540",24,48,0
"2541",25,48,0
"2542",26,48,0
"2543",31,48,0
"2544",33,48,0
"2545",34,48,0
"2546",35,48,0
"2547",40,48,0
"2548",43,48,0
"2549",44,48,0
"2550",46,48,0
"2551",47,48,0
"2552",49,48,0
"2553",50,48,0
"2554",51,48,0
"2555",52,48,0
"2556",53,48,0
"2557",54,48,0
"2558",55,48,0
"2559",56,48,0
"2560",57,48,0
"2561",58,48,0
"2562",59,48,0
"2563",60,48,0
"2564",61,48,0
"2565",62,48,0
"2566",63,48,0
"2567",64,48,0
"2568",65,48,0
"2569",66,48,0
"2570",67,48,0
"2571",68,48,0
"2572",69,48,0
"2573",70,48,0
"2574",72,48,0
"2575",73,48,0
"2576",74,48,0
"2577",75,48,0
"2578",76,48,0
"2579",77,48,0
"2580",79,48,0
"2581",80,48,0
"2582",81,48,0
"2583",83,48,0
"2584",84,48,0
"2585",85,48,0
"2586",86,48,0
"2587",87,48,0
"2588",92,48,0
"2589",98,48,0
"2590",99,48,0
"2591",101,48,0
"2592",102,48,0
"2593",133,48,0
"2594",134,48,0
"2595",135,48,0
"2596",136,48,0
"2597",137,48,0
"2598",138,48,0
"2599",140,48,0
"2600",143,48,0
"2601",144,48,0
"2602",145,48,0
"2603",146,48,0
"2604",147,48,0
"2605",148,48,0
"2606",149,48,0
"2607",150,48,0
"2608",151,48,0
"2609",152,48,0
"2610",153,48,0
"2611",154,48,0
"2612",155,48,0
"2613",156,48,0
"2614",157,48,0
"2615",158,48,0
"2616",160,48,0
"2617",161,48,0
"2618",162,48,0
"2619",163,48,0
"2620",165,48,0
"2621",1,49,0
"2622",5,49,0
"2623",6,49,0
"2624",7,49,0
"2625",8,49,0
"2626",9,49,0
"2627",10,49,0
"2628",11,49,0
"2629",12,49,0
"2630",14,49,0
"2631",15,49,0
"2632",17,49,0
"2633",21,49,0
"2634",22,49,0
"2635",31,49,0
"2636",40,49,0
"2637",46,49,0
"2638",47,49,0
"2639",48,49,0
"2640",50,49,0
"2641",51,49,0
"2642",53,49,0
"2643",54,49,0
"2644",55,49,0
"2645",56,49,0
"2646",57,49,0
"2647",59,49,0
"2648",60,49,0
"2649",61,49,0
"2650",63,49,0
"2651",64,49,0
"2652",65,49,0
"2653",66,49,0
"2654",67,49,0
"2655",69,49,0
"2656",71,49,0
"2657",73,49,0
"2658",74,49,0
"2659",75,49,0
"2660",76,49,0
"2661",77,49,0
"2662",78,49,0
"2663",79,49,0
"2664",80,49,0
"2665",81,49,0
"2666",82,49,0
"2667",83,49,0
"2668",84,49,0
"2669",85,49,0
"2670",86,49,0
"2671",87,49,0
"2672",92,49,0
"2673",93,49,0
"2674",94,49,0
"2675",95,49,0
"2676",98,49,0
"2677",99,49,0
"2678",101,49,0
"2679",102,49,0
"2680",133,49,0
"2681",134,49,0
"2682",135,49,0
"2683",136,49,0
"2684",137,49,0
"2685",138,49,0
"2686",139,49,0
"2687",140,49,0
"2688",141,49,0
"2689",143,49,0
"2690",144,49,0
"2691",145,49,0
"2692",146,49,0
"2693",147,49,0
"2694",148,49,0
"2695",149,49,0
"2696",150,49,0
"2697",151,49,0
"2698",152,49,0
"2699",153,49,0
"2700",154,49,0
"2701",155,49,0
"2702",156,49,0
"2703",157,49,0
"2704",159,49,0
"2705",160,49,0
"2706",161,49,0
"2707",162,49,0
"2708",164,49,0
"2709",165,49,0
"2710",1,50,0
"2711",3,50,0
"2712",6,50,0
"2713",7,50,0
"2714",8,50,0
"2715",9,50,0
"2716",10,50,0
"2717",11,50,0
"2718",12,50,0
"2719",14,50,0
"2720",15,50,0
"2721",16,50,0
"2722",17,50,0
"2723",21,50,0
"2724",22,50,0
"2725",26,50,0
"2726",27,50,0
"2727",30,50,0
"2728",31,50,0
"2729",35,50,0
"2730",39,50,0
"2731",40,50,0
"2732",45,50,0
"2733",46,50,0
"2734",47,50,0
"2735",48,50,0
"2736",49,50,0
"2737",51,50,0
"2738",52,50,0
"2739",53,50,0
"2740",54,50,0
"2741",55,50,0
"2742",56,50,0
"2743",58,50,0
"2744",59,50,0
"2745",60,50,0
"2746",61,50,0
"2747",62,50,0
"2748",63,50,0
"2749",64,50,0
"2750",65,50,0
"2751",66,50,0
"2752",67,50,0
"2753",68,50,0
"2754",69,50,0
"2755",70,50,0
"2756",73,50,0
"2757",74,50,0
"2758",75,50,0
"2759",76,50,0
"2760",77,50,0
"2761",78,50,0
"2762",79,50,0
"2763",80,50,0
"2764",81,50,0
"2765",83,50,0
"2766",84,50,0
"2767",85,50,0
"2768",86,50,0
"2769",87,50,0
"2770",91,50,0
"2771",92,50,0
"2772",93,50,0
"2773",94,50,0
"2774",95,50,0
"2775",98,50,0
"2776",99,50,0
"2777",101,50,0
"2778",102,50,0
"2779",103,50,0
"2780",133,50,0
"2781",134,50,0
"2782",135,50,0
"2783",136,50,0
"2784",137,50,0
"2785",138,50,0
"2786",140,50,0
"2787",141,50,0
"2788",143,50,0
"2789",144,50,0
"2790",145,50,0
"2791",146,50,0
"2792",147,50,0
"2793",148,50,0
"2794",149,50,0
"2795",150,50,0
"2796",151,50,0
"2797",152,50,0
"2798",153,50,0
"2799",154,50,0
"2800",155,50,0
"2801",156,50,0
"2802",157,50,0
"2803",158,50,0
"2804",159,50,0
"2805",160,50,0
"2806",161,50,0
"2807",162,50,0
"2808",165,50,0
"2809",1,51,0
"2810",3,51,0
"2811",6,51,0
"2812",7,51,0
"2813",8,51,0
"2814",9,51,0
"2815",10,51,0
"2816",11,51,0
"2817",12,51,0
"2818",14,51,0
"2819",16,51,0
"2820",17,51,0
"2821",23,51,0
"2822",24,51,0
"2823",30,51,0
"2824",31,51,0
"2825",39,51,0
"2826",40,51,0
"2827",46,51,0
"2828",47,51,0
"2829",48,51,0
"2830",49,51,0
"2831",50,51,0
"2832",53,51,0
"2833",54,51,0
"2834",55,51,0
"2835",56,51,0
"2836",57,51,0
"2837",59,51,0
"2838",60,51,0
"2839",61,51,0
"2840",63,51,0
"2841",64,51,0
"2842",65,51,0
"2843",66,51,0
"2844",67,51,0
"2845",68,51,0
"2846",69,51,0
"2847",70,51,0
"2848",71,51,0
"2849",73,51,0
"2850",74,51,0
"2851",75,51,0
"2852",76,51,0
"2853",77,51,0
"2854",78,51,0
"2855",79,51,0
"2856",80,51,0
"2857",81,51,0
"2858",83,51,0
"2859",84,51,0
"2860",85,51,0
"2861",86,51,0
"2862",91,51,0
"2863",92,51,0
"2864",102,51,0
"2865",106,51,0
"2866",107,51,0
"2867",133,51,0
"2868",134,51,0
"2869",135,51,0
"2870",136,51,0
"2871",137,51,0
"2872",138,51,0
"2873",139,51,0
"2874",141,51,0
"2875",143,51,0
"2876",144,51,0
"2877",145,51,0
"2878",146,51,0
"2879",147,51,0
"2880",148,51,0
"2881",149,51,0
"2882",150,51,0
"2883",151,51,0
"2884",152,51,0
"2885",153,51,0
"2886",154,51,0
"2887",155,51,0
"2888",156,51,0
"2889",157,51,0
"2890",159,51,0
"2891",161,51,0
"2892",162,51,0
"2893",164,51,0
"2894",2,52,0
